time_s,vin,vgate,vout
1.345279999999986252e-03,8.260904261073074087e-03,2.008160475311133730e+00,3.267506238573461452e+00
1.346279999999986168e-03,8.225333320230959408e-03,2.008124565098615921e+00,3.267625770218548276e+00
1.347279999999986084e-03,8.189437657313388547e-03,2.008088331667015947e+00,3.267746373967176154e+00
1.348279999999986000e-03,8.153218689419670928e-03,2.008051776446869940e+00,3.267868044956556695e+00
1.349279999999985916e-03,8.116677846412640590e-03,2.008014900881418541e+00,3.267990778281315123e+00
1.350279999999985832e-03,8.079816570862211750e-03,2.007977706426549158e+00,3.268114568993714109e+00
1.351279999999985748e-03,8.042636317988427833e-03,2.007940194550738688e+00,3.268239412103853603e+00
1.352279999999985664e-03,8.005138555604009165e-03,2.007902366734994004e+00,3.268365302579890219e+00
1.353279999999985580e-03,7.967324764056408007e-03,2.007864224472796000e+00,3.268492235348249508e+00
1.354279999999985495e-03,7.929196436169367451e-03,2.007825769270038752e+00,3.268620205293840009e+00
1.355279999999985411e-03,7.890755077183994604e-03,2.007787002644970897e+00,3.268749207260282397e+00
1.356279999999985327e-03,7.852002204699302934e-03,2.007747926128136129e+00,3.268879236050112880e+00
1.357279999999985243e-03,7.812939348612350440e-03,2.007708541262311908e+00,3.269010286425015011e+00
1.358279999999985159e-03,7.773568051057809687e-03,2.007668849602447292e+00,3.269142353106048837e+00
1.359279999999985075e-03,7.733889866347094626e-03,2.007628852715604761e+00,3.269275430773861402e+00
1.360279999999984991e-03,7.693906360906995617e-03,2.007588552180895380e+00,3.269409514068922995e+00
1.361279999999984907e-03,7.653619113217846083e-03,2.007547949589419289e+00,3.269544597591750978e+00
1.362279999999984823e-03,7.613029713751201695e-03,2.007507046544198648e+00,3.269680675903146039e+00
1.363279999999984738e-03,7.572139764907053795e-03,2.007465844660120791e+00,3.269817743524412457e+00
1.364279999999984654e-03,7.530950880950566632e-03,2.007424345563867174e+00,3.269955794937604132e+00
1.365279999999984570e-03,7.489464687948365305e-03,2.007382550893855200e+00,3.270094824585745741e+00
1.366279999999984486e-03,7.447682823704289412e-03,2.007340462300169381e+00,3.270234826873081424e+00
1.367279999999984402e-03,7.405606937694796284e-03,2.007298081444498283e+00,3.270375796165305715e+00
1.368279999999984318e-03,7.363238691003846405e-03,2.007255410000067464e+00,3.270517726789804236e+00
1.369279999999984234e-03,7.320579756257259742e-03,2.007212449651577746e+00,3.270660613035888176e+00
1.370279999999984150e-03,7.277631817556749413e-03,2.007169202095132388e+00,3.270804449155052751e+00
1.371279999999984065e-03,7.234396570413369892e-03,2.007125669038173577e+00,3.270949229361204580e+00
1.372279999999983981e-03,7.190875721680660762e-03,2.007081852199415373e+00,3.271094947830913036e+00
1.373279999999983897e-03,7.147070989487212811e-03,2.007037753308773542e+00,3.271241598703666931e+00
1.374279999999983813e-03,7.102984103168845549e-03,2.006993374107299832e+00,3.271389176082102779e+00
1.375279999999983729e-03,7.058616803200341502e-03,2.006948716347112693e+00,3.271537674032266807e+00
1.376279999999983645e-03,7.013970841126735550e-03,2.006903781791327557e+00,3.271687086583863646e+00
1.377279999999983561e-03,6.969047979494162777e-03,2.006858572213986225e+00,3.271837407730516567e+00
1.378279999999983477e-03,6.923849991780282181e-03,2.006813089399988925e+00,3.271988631430001959e+00
1.379279999999983393e-03,6.878378662324256300e-03,2.006767335145021036e+00,3.272140751604542430e+00
1.380279999999983308e-03,6.832635786256311891e-03,2.006721311255485585e+00,3.272293762141011086e+00
1.381279999999983224e-03,6.786623169426885156e-03,2.006675019548431305e+00,3.272447656891224632e+00
1.382279999999983140e-03,6.740342628335277766e-03,2.006628461851477141e+00,3.272602429672212487e+00
1.383279999999983056e-03,6.693795990058017988e-03,2.006581640002744749e+00,3.272758074266440609e+00
1.384279999999982972e-03,6.646985092176671897e-03,2.006534555850783441e+00,3.272914584422107254e+00
1.385279999999982888e-03,6.599911782705375311e-03,2.006487211254496916e+00,3.273071953853387228e+00
1.386279999999982804e-03,6.552577920017743814e-03,2.006439608083072645e+00,3.273230176240706335e+00
1.387279999999982720e-03,6.504985372773639668e-03,2.006391748215905935e+00,3.273389245231001610e+00
1.388279999999982636e-03,6.457136019845337652e-03,2.006343633542523985e+00,3.273549154437997544e+00
1.389279999999982551e-03,6.409031750243360422e-03,2.006295265962516172e+00,3.273709897442463657e+00
1.390279999999982467e-03,6.360674463041903620e-03,2.006246647385453663e+00,3.273871467792492496e+00
1.391279999999982383e-03,6.312066067303878474e-03,2.006197779730817476e+00,3.274033859003771418e+00
1.392279999999982299e-03,6.263208482005491219e-03,2.006148664927921210e+00,3.274197064559853487e+00
1.393279999999982215e-03,6.214103635960551049e-03,2.006099304915837767e+00,3.274361077912419482e+00
1.394279999999982131e-03,6.164753467744326157e-03,2.006049701643318084e+00,3.274525892481578104e+00
1.395279999999982047e-03,6.115159925616944422e-03,2.005999857068716974e+00,3.274691501656124437e+00
1.396279999999981963e-03,6.065324967446543425e-03,2.005949773159916738e+00,3.274857898793809063e+00
1.397279999999981879e-03,6.015250560631913920e-03,2.005899451894246788e+00,3.275025077221643599e+00
1.398279999999981794e-03,5.964938682024909997e-03,2.005848895258407261e+00,3.275193030236160929e+00
1.399279999999981710e-03,5.914391317852349221e-03,2.005798105248390417e+00,3.275361751103703867e+00
1.400279999999981626e-03,5.863610463637620486e-03,2.005747083869402037e+00,3.275531233060691605e+00
1.401279999999981542e-03,5.812598124121897206e-03,2.005695833135781925e+00,3.275701469313931469e+00
1.402279999999981458e-03,5.761356313184994027e-03,2.005644355070923535e+00,3.275872453040877375e+00
1.403279999999981374e-03,5.709887053765870524e-03,2.005592651707196250e+00,3.276044177389924705e+00
1.404279999999981290e-03,5.658192377782755855e-03,2.005540725085862785e+00,3.276216635480701633e+00
1.405279999999981206e-03,5.606274326052943825e-03,2.005488577257000582e+00,3.276389820404350672e+00
1.406279999999981122e-03,5.554134948212234059e-03,2.005436210279418763e+00,3.276563725223814671e+00
1.407279999999981037e-03,5.501776302633955111e-03,2.005383626220579973e+00,3.276738342974136131e+00
1.408279999999980953e-03,5.449200456347798489e-03,2.005330827156515561e+00,3.276913666662734315e+00
1.409279999999980869e-03,5.396409484958151342e-03,2.005277815171744304e+00,3.277089689269717887e+00
1.410279999999980785e-03,5.343405472562155929e-03,2.005224592359190705e+00,3.277266403748149592e+00
1.411279999999980701e-03,5.290190511667509747e-03,2.005171160820104603e+00,3.277443803024358893e+00
1.412279999999980617e-03,5.236766703109704477e-03,2.005117522663973695e+00,3.277621879998234178e+00
1.413279999999980533e-03,5.183136155969241508e-03,2.005063680008444038e+00,3.277800627543519418e+00
1.414279999999980449e-03,5.129300987488291490e-03,2.005009634979233901e+00,3.277980038508101934e+00
1.415279999999980364e-03,5.075263322987125757e-03,2.004955389710051605e+00,3.278160105714312600e+00
1.416279999999980280e-03,5.021025295780211228e-03,2.004900946342509371e+00,3.278340821959234930e+00
1.417279999999980196e-03,4.966589047092006930e-03,2.004846307026042496e+00,3.278522180014985743e+00
1.418279999999980112e-03,4.911956725972355456e-03,2.004791473917819200e+00,3.278704172629039348e+00
1.419279999999980028e-03,4.857130489211794640e-03,2.004736449182660696e+00,3.278886792524498439e+00
1.420279999999979944e-03,4.802112501256259464e-03,2.004681234992951033e+00,3.279070032400425383e+00
1.421279999999979860e-03,4.746904934121724123e-03,2.004625833528554502e+00,3.279253884932127328e+00
1.422279999999979776e-03,4.691509967308377452e-03,2.004570246976729919e+00,3.279438342771459070e+00
1.423279999999979692e-03,4.635929787714672574e-03,2.004514477532041816e+00,3.279623398547133917e+00
1.424279999999979607e-03,4.580166589550932477e-03,2.004458527396275613e+00,3.279809044865029222e+00
1.425279999999979523e-03,4.524222574252737862e-03,2.004402398778348804e+00,3.279995274308491915e+00
1.426279999999979439e-03,4.468099950394022711e-03,2.004346093894225689e+00,3.280182079438642262e+00
1.427279999999979355e-03,4.411800933599877537e-03,2.004289614966829891e+00,3.280369452794677620e+00
1.428279999999979271e-03,4.355327746459087233e-03,2.004232964225955538e+00,3.280557386894184191e+00
1.429279999999979187e-03,4.298682618436381817e-03,2.004176143908179775e+00,3.280745874233455872e+00
1.430279999999979103e-03,4.241867785784425235e-03,2.004119156256773948e+00,3.280934907287781144e+00
1.431279999999979019e-03,4.184885491455526615e-03,2.004062003521615232e+00,3.281124478511781462e+00
1.432279999999978935e-03,4.127737985013112121e-03,2.004004687959100472e+00,3.281314580339690146e+00
1.433279999999978850e-03,4.070427522542854198e-03,2.003947211832051156e+00,3.281505205185694329e+00
1.434279999999978766e-03,4.012956366563693276e-03,2.003889577409629030e+00,3.281696345444233387e+00
1.435279999999978682e-03,3.955326785938463076e-03,2.003831786967245954e+00,3.281887993490303579e+00
1.436279999999978598e-03,3.897541055784312525e-03,2.003773842786471526e+00,3.282080141679792007e+00
1.437279999999978514e-03,3.839601457382970685e-03,2.003715747154946047e+00,3.282272782349761719e+00
1.438279999999978430e-03,3.781510278090526381e-03,2.003657502366288146e+00,3.282465907818803430e+00
1.439279999999978346e-03,3.723269811247285031e-03,2.003599110720005516e+00,3.282659510387316182e+00
1.440279999999978262e-03,3.664882356087155370e-03,2.003540574521402107e+00,3.282853582337851961e+00
1.441279999999978178e-03,3.606350217646890882e-03,2.003481896081490632e+00,3.283048115935400801e+00
1.442279999999978093e-03,3.547675706675110924e-03,2.003423077716898426e+00,3.283243103427733622e+00
1.443279999999978009e-03,3.488861139541008741e-03,2.003364121749775517e+00,3.283438537045717531e+00
1.444279999999977925e-03,3.429908838142988348e-03,2.003305030507704920e+00,3.283634409003616916e+00
1.445279999999977841e-03,3.370821129816998704e-03,2.003245806323610712e+00,3.283830711499432731e+00
1.446279999999977757e-03,3.311600347244574288e-03,2.003186451535666546e+00,3.284027436715193815e+00
1.447279999999977673e-03,3.252248828360825364e-03,2.003126968487198400e+00,3.284224576817313945e+00
1.448279999999977589e-03,3.192768916262058321e-03,2.003067359526598867e+00,3.284422123956878714e+00
1.449279999999977505e-03,3.133162959113373024e-03,2.003007627007230784e+00,3.284620070269980374e+00
1.450279999999977421e-03,3.073433310055896303e-03,2.002947773287333533e+00,3.284818407878036695e+00
1.451279999999977336e-03,3.013582327113899662e-03,2.002887800729932888e+00,3.285017128888116034e+00
1.452279999999977252e-03,2.953612373101707940e-03,2.002827711702745095e+00,3.285216225393245537e+00
1.453279999999977168e-03,2.893525815530420195e-03,2.002767508578083611e+00,3.285415689472755751e+00
1.454279999999977084e-03,2.833325026514445406e-03,2.002707193732768953e+00,3.285615513192575499e+00
1.455279999999977000e-03,2.773012382677853428e-03,2.002646769548030115e+00,3.285815688605574714e+00
1.456279999999976916e-03,2.712590265060551165e-03,2.002586238409413077e+00,3.286016207751880636e+00
1.457279999999976832e-03,2.652061059024282252e-03,2.002525602706687113e+00,3.286217062659200217e+00
1.458279999999976748e-03,2.591427154158476662e-03,2.002464864833747527e+00,3.286418245343148747e+00
1.459279999999976664e-03,2.530690944185841861e-03,2.002404027188525060e+00,3.286619747807561609e+00
1.460279999999976579e-03,2.469854826867966952e-03,2.002343092172887307e+00,3.286821562044839773e+00
1.461279999999976495e-03,2.408921203910579026e-03,2.002282062192546785e+00,3.287023680036251783e+00
1.462279999999976411e-03,2.347892480868829426e-03,2.002220939656966348e+00,3.287226093752265044e+00
1.463279999999976327e-03,2.286771067052153703e-03,2.002159726979261034e+00,3.287428795152881555e+00
1.464279999999976243e-03,2.225559375429329769e-03,2.002098426576104817e+00,3.287631776187957655e+00
1.465279999999976159e-03,2.164259822533131858e-03,2.002037040867636009e+00,3.287835028797509551e+00
1.466279999999976075e-03,2.102874828364946751e-03,2.001975572277360449e+00,3.288038544912070371e+00
1.467279999999975991e-03,2.041406816299236489e-03,2.001914023232054252e+00,3.288242316453000136e+00
1.468279999999975906e-03,1.979858212987884412e-03,2.001852396161671432e+00,3.288446335332812609e+00
1.469279999999975822e-03,1.918231448264326542e-03,2.001790693499246210e+00,3.288650593455500371e+00
1.470279999999975738e-03,1.856528955047711789e-03,2.001728917680795750e+00,3.288855082716859002e+00
1.471279999999975654e-03,1.794753169246855956e-03,2.001667071145226906e+00,3.289059795004820153e+00
1.472279999999975570e-03,1.732906529663988220e-03,2.001605156334238078e+00,3.289264722199781943e+00
1.473279999999975486e-03,1.670991477898557892e-03,2.001543175692221510e+00,3.289469856174916274e+00
1.474279999999975402e-03,1.609010458250758648e-03,2.001481131666170032e+00,3.289675188796512550e+00
1.475279999999975318e-03,1.546965917625134487e-03,2.001419026705577586e+00,3.289880711924302759e+00
1.476279999999975234e-03,1.484860305433912710e-03,2.001356863262345076e+00,3.290086417411774100e+00
1.477279999999975149e-03,1.422696073500320183e-03,2.001294643790681338e+00,3.290292297106519825e+00
1.478279999999975065e-03,1.360475675961792062e-03,2.001232370747005884e+00,3.290498342850547431e+00
1.479279999999974981e-03,1.298201569173084227e-03,2.001170046589855644e+00,3.290704546480606396e+00
1.480279999999974897e-03,1.235876211609302465e-03,2.001107673779783713e+00,3.290910899828523029e+00
1.481279999999974813e-03,1.173502063768845768e-03,2.001045254779264315e+00,3.291117394721521983e+00
1.482279999999974729e-03,1.111081588076268546e-03,2.000982792052595549e+00,3.291324022982558439e+00
1.483279999999974645e-03,1.048617248785088185e-03,2.000920288065801245e+00,3.291530776430636074e+00
1.484279999999974561e-03,9.861115118804286879e-04,2.000857745286534151e+00,3.291737646881139234e+00
1.485279999999974477e-03,9.235668449817732587e-04,2.000795166183979124e+00,3.291944626146166009e+00
1.486279999999974392e-03,8.609857172454778379e-04,2.000732553228754096e+00,3.292151706034842640e+00
1.487279999999974308e-03,7.983705992672915667e-04,2.000669908892814597e+00,3.292358878353645046e+00
1.488279999999974224e-03,7.357239629849110811e-04,2.000607235649354276e+00,3.292566134906754094e+00
1.489279999999974140e-03,6.730482815802152916e-04,2.000544535972706761e+00,3.292773467496354911e+00
1.490279999999974056e-03,6.103460293818060165e-04,2.000481812338251064e+00,3.292980867922968180e+00
1.491279999999973972e-03,5.476196817672366896e-04,2.000419067222311220e+00,3.293188327985784092e+00
1.492279999999973888e-03,4.848717150653061208e-04,2.000356303102060362e+00,3.293395839482977649e+00
1.493279999999973804e-03,4.221046064582982082e-04,2.000293522455420359e+00,3.293603394212045288e+00
1.494279999999973720e-03,3.593208338842039250e-04,2.000230727760966776e+00,3.293810983970121065e+00
1.495279999999973635e-03,2.965228759388081588e-04,2.000167921497828516e+00,3.294018600554309728e+00
1.496279999999973551e-03,2.337132117780165949e-04,2.000105106145591005e+00,3.294226235762005572e+00
1.497279999999973467e-03,1.708943210198051604e-04,2.000042284184200270e+00,3.294433881391216623e+00
1.498279999999973383e-03,1.080686836464355869e-04,1.999979458093862128e+00,3.294641529240901257e+00
1.499279999999973299e-03,4.523877990646110460e-05,1.999916630354945601e+00,3.294849171111270181e+00
1.500279999999973215e-03,-1.759290978308288827e-05,1.999853803447884992e+00,3.295056798804132825e+00
1.501279999999973131e-03,-8.042390493467253777e-05,1.999790979853080852e+00,3.295264404123205537e+00
1.502279999999973047e-03,-1.432517250882031309e-04,1.999728162050804503e+00,3.295471978874449093e+00
1.503279999999972963e-03,-2.060738899089134904e-04,1.999665352521096340e+00,3.295679514866382220e+00
